shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,BRANDY DOMECQ RESERVA 8 AÑOS X750ML,DOMECQ,$ 67.990,0,$ 67.990,0
JUMBO,VINO ALBAI TINTO CRIANZA RIOJA BOT.X750ML,ALBAI,$ 47.990,0,$ 47.990,0
JUMBO,VINO TINTO VOLCANES MERLOT X 750 ML,VOLCANES,$ 65.990,0,$ 65.990,0
JUMBO,VINO MISIONES RENGO CABERNET SAUVIGNON X 750CM3,MISIONES DE RENGO,$ 44.890,0,$ 44.890,0
JUMBO,VINO ARIENZO MARQUES DE RISCAL TINTO RIOJA CRIANZA X 750ML,MARQUESDERISCAL,$ 81.990,0,$ 81.990,0
JUMBO,VINO GATONEGRO 9 LIVES RESERVE CAB.SAUV BOTX750ML,GATO NEGRO,$ 63.290,0,$ 63.290,0
JUMBO,VINO ROBLE MAYOR CASTILLA TINT-750 ML,MAYOR CASTILLA,$ 63.990,0,$ 63.990,0
JUMBO,VINO SANTA CAROLINA RESERVADO SAUVIGNON BLANCO X 750ML,SANTA CAROLINA,$ 42.890,0,$ 42.890,0
JUMBO,VINO TINTO MERLOT 2015 SANTA HELENA X 750 ML,SANTA HELENA,$ 42.890,0,$ 42.890,0
JUMBO,VINO EL ENEMIGO CABERNET FRANC BOT.X750ML,EL ENEMIGO,$ 181.990,0,$ 181.990,0
JUMBO,VINO HEREFORD TINTO MALBEC BOTELLA X750ML,HAREFORD,$ 45.990,0,$ 45.990,0
JUMBO,VINO TINTO MICHELTORINO COLECCIONMALBEC BOT.X750ML,MICHEL TORINO,$ 53.990,0,$ 53.990,0
JUMBO,VINO SANTA CAROLINA RESERVA TT CABERNET SAUVIGNON X 750ML,SANTA CAROLINA,$ 65.990,0,$ 65.990,0
JUMBO,VINO TINTO SANTA CAROLINA RESERVA ESPECIAL CARMENERE X 750ML,SANTA CAROLINA,$ 65.290,0,$ 65.290,0
JUMBO,VINO SANTA RITA TRES MEDALLAS SAUVIG.BLA.BOTX750ML,SANTA RITA,$ 42.890,0,$ 42.890,0
JUMBO,VINO MAIPOCABERNET SAUVIGNON X 750 ML,VINA MAIPO,$ 39.990,0,$ 39.990,0
JUMBO,VINO MARQUES DE RISCAL TINTOX750ML,MARQUESDERISCAL,$ 67.390,0,$ 67.390,0
JUMBO,VINO TINTO CASILLERO DEL DIABLO DEVIL'S COLLECTION X 750ML,CASILLERO DEL DIABLO,$ 81.990,0,$ 81.990,0
JUMBO,VINO TINTO LAS MORAS BONARDA X 750 ML,LAS MORAS,$ 50.290,0,$ 50.290,0
JUMBO,VINO 6EME TINTO SENS BOTELLA X 750 ML,6EME,$ 40.790,0,$ 40.790,0
JUMBO,VINO MARQUES DE RISCAL ROSADO X 750 ML,MARQUES,$ 67.390,0,$ 67.390,0
JUMBO,VINOSANTA CAROLINATINTO RESERV.CABERNET SAUVX750ML,SANTA CAROLINA,$ 42.890,0,$ 42.890,0
JUMBO,VINO PATA NEGRA RESERVA X 750ML,PATA NEGRA,$ 47.990,0,$ 47.990,0
JUMBO,VINO TINTO MAIPO CABERNET-CARMENERE X 750 ML,VINA MAIPO,$ 39.990,0,$ 39.990,0
JUMBO,VINO 6EME ROSADO SENS BOTELLA X 750 ML,6EME,$ 40.790,0,$ 40.790,0
JUMBO,VINO RAMON BILBAO RESERVA RIOJA 2014 BOTELLA X 750ML,RAMON BILBAO,$ 121.990,0,$ 121.990,0
