shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,WHISKY ESCOCES MONKEY SHOULDER BOTELLA X 700ML,MONKEY,0,0,$ 139.990,0
JUMBO,WHISKEY JACK DANIELS TENNESEE HONEY BOT.X750ML,JACK DANIEL'S,0,0,$ 107.990,0
JUMBO,WHISKY GLENFIDDICH 15 AÑOS RESERVA ESPECIAL X750ML,GLENFIDDICH,0,0,$ 259.990,0
JUMBO,WHISKY CHIVAS REGAL EXTRA BOTELLA X700ML,CHIVAS REGAL,0,0,$ 142.900,0
JUMBO,CREMA DE WHISKY CASA GRAJALES X 750 ML,GRAJALES,0,0,$ 42.990,0
JUMBO,LICOR BAILEYS ORIGINAL X3UND X100ML C-U,BAILEYS,0,0,$ 38.790,0
JUMBO,WHISKY CHIVAS REGAL 12 AÑOS X1000ML,CHIVAS REGAL,0,0,$ 160.990,0
JUMBO,WHISKY CHIVAS REGAL 18 AÑOS BOTELLA X700ML,CHIVAS REGAL,0,0,$ 255.990,0
JUMBO,CREMA DE WHISKY COLOMA X 750 ML,COLOMA,0,0,$ 48.290,0
JUMBO,WHISKY GLENFIDDICH 18 ANOS X 750CC,GLENFIDDICH,0,0,$ 414.900,0
JUMBO,APERITIVO COPACABANA CREMA WHISKY BOT. X700ML,COPACABANA,0,0,$ 27.590,0
JUMBO,WHISKY JACK DANIELS FIRE BOT.X750ML,JACK DANIEL'S,0,0,$ 107.990,0
JUMBO,WHISKY OLD PARR 12 AÑOS X 500 ML,GRAND OLD,0,0,$ 96.890,0
JUMBO,WHISKY BUCHANAN'S MASTER X1000ML,BUCHANAN'S,0,0,$ 199.990,0
JUMBO,WHISKY CHIVAS REGAL LITRON X1750ML,CHIVAS REGAL,0,0,$ 258.490,0
JUMBO,WHISKY TALISKER 10 AÑOS X700 ML,TALISKER,0,0,$ 216.290,0
JUMBO,WHISKY GRANT'S ALE CASK EDITIONS BOTELLA X 750 ML,GRANTS,0,0,$ 67.290,0
JUMBO,WHISKY BUCHANAN`S 12 ANOS 375ML,BUCHANAN'S,0,0,$ 79.990,0
JUMBO,WHISKY JOHNNIE WALKER 18 AÑOS BOTX750ML,JOHNNIE WALKER,0,0,$ 319.990,0
JUMBO,CREMA WHISKY DE LA CORTE APERITIVO X 700ML,DE LA CORTE,0,0,$ 41.790,0
JUMBO,CREMA DE WHISKY CAROLANS X700CM3,CAROLANS,0,0,$ 59.990,0
JUMBO,WHISKY THE SINGLETON DUFFTOWN 18 ANOS BOT.X700ML,SINGLETON,0,0,$ 359.990,0
JUMBO,WHISKY JOHNNIE WALKER BLACK LABEL X 375 ML,JOHNNIE WALKER,0,0,$ 71.390,0
JUMBO,WHISKY FAMOUS GROUSE BOTELLA X 700ML,FAMOUS GROUSE,0,0,$ 59.990,0
JUMBO,WHISKY BLACK & WHITE X1000ML,BLACK AND WHITE,0,0,$ 67.990,0
JUMBO,WHISKY THE GLENLIVET CAPTAINS RESERVE X700ML,THE GLENLIVET,0,0,$ 201.790,0
JUMBO,WHISKY GRANTS BOTELLA RUM CASK X750ML,GRANTS,0,0,$ 65.900,0
JUMBO,WHISKY PASSPORT X 500 ML,PASSPORT,0,0,$ 29.890,0
JUMBO,WHISKY TULLAMORE X750ML,TULLAMORE,0,0,$ 79.490,0
JUMBO,WHISKY THE GLENLIVET 15 AÑOS BOTELLA X 700 ML,THE GLENLIVET,0,0,$ 221.390,0
JUMBO,WHISKY JACK DANIELS TENNESEE HONEY BOT.X375ML,JACK DANIEL'S,0,0,$ 61.990,0
JUMBO,WHISKY BLACK AND WHITE 8 AÑOS X 375 ML,BLACK AND WHITE,0,0,$ 26.990,0
JUMBO,WHISKY MACALLAN 12 ANOS DOBLE BARRIL BOTX700ML,THE MACALLAN,0,0,$ 341.990,0
JUMBO,WHISKY GRANTS BOTELLA X1750ML,GRANTS,0,0,$ 114.990,0
JUMBO,CREMA WHISKY BROADWAY RIVELINO BOTELLA X 700 ML,BROADWAY,0,0,$ 38.990,0
JUMBO,WHISKY SINGLETON DUFFTOWN 21 AÑOS X 700ML,SINGLETON,0,0,$ 699.990,0
JUMBO,CREMA DE CAFÉ CAPPUCCINO SAN MARINO X 700 ML,SAN MARINO,0,0,$ 29.990,0
JUMBO,WHISKY JHONI WALKER RED LABEL X 375CC,JOHNNIE WALKER,0,0,$ 40.790,0
JUMBO,WHISKY THE SINGLETON DUFFTOWN 15 ANOS BOT.X700ML,SINGLETON,0,0,$ 239.990,0
JUMBO,WHISKY DEWARS ESCOCES 15 ANOS BOT.X750ML,DEWARS,0,0,$ 159.990,0
JUMBO,WHISKY DUGGANS DEW BLENDED BOTELLA X700 ML,DUGGANS DEW,0,0,$ 39.590,0
JUMBO,WHISKY JACK DANIELS X375ML,JACK DANIEL'S,0,0,$ 61.990,0
JUMBO,WHISKY THE MACALLAN FINE OAK 12 ANOS BOT.X700ML,THE MACALLAN,0,0,$ 334.990,0
JUMBO,WHISKY JOHNNIE WALKER BLUE LABEL BOTELLA X 750 ML,JOHNNIE WALKER,0,0,$ 849.990,0
JUMBO,WHISKY CHIVAS REGAL EXTRA BOTELLA X1000ML,CHIVASREGAL,0,0,$ 188.990,0
JUMBO,WHISKY JOHNNIE WALKER BLACK LABEL EDICIÓN ESPECIAL X1000ML,JOHNNIE WALKER,0,0,$ 163.990,0
JUMBO,WHISKY BALLANTINES FINEST X1000ML,BALLANTINES,0,0,$ 64.190,0
JUMBO,APERITIVO SAVORS CREMA CAFE BOT.X750ML,SAVORS,0,0,$ 39.990,0
JUMBO,WHISKY SOMETHING SPECIAL X350ML,SOMETHING SPECIAL,0,0,$ 40.790,0
JUMBO,PACK WHISKY BUCHANANS 18 AÑOS X750ML + HIELERA,BUCHANAN'S,0,0,$ 279.990,0
JUMBO,WHISKY CHIVAS REGAL MIZURANA X700ML,CHIVAS REGAL,0,0,$ 191.900,0
JUMBO,WHISKY GENTLEMAN *750 ML,JACK DANIEL'S,0,0,$ 145.990,0
JUMBO,WHISKY DEWARS ESCOCES 12 AÑOS BOTELLA X 750ML,DEWARS,0,0,$ 125.990,0
JUMBO,CREMA DE RON MEDELLÍN 8 AÑOS EXTRA AÑEJO X 750 ML,MEDELLIN,0,0,$ 53.250,0
JUMBO,ESTUCHE WHISKY CHIVAS 18 AÑOS X 700ML + CHIVAS 18 AÑOS X 200ML,CHIVASREGAL,0,0,$ 227.990,0
JUMBO,WHISKY ESCOCES MONKEY SHOULDER LITRO X 1000 ML,MONKEY SHOULDER,0,0,$ 175.900,0
JUMBO,WHISKY THE GLENLIVET 21 ANOS X700ML,THE GLENLIVET,0,0,$ 1.090.000,0
JUMBO,WHISKY BULLEIT RYE X 750 ML,BULLEIT,0,0,$ 159.690,0
JUMBO,ESTUCHE WHISKY JOHNNIE WALKER RED LABEL X700ML,JOHNNIE WALKER,0,0,$ 61.190,0
JUMBO,WHISKY BULLEIT BOURBON BOTELLA X 750 ML,BULLEIT,0,0,$ 144.190,0
JUMBO,WHISKY CHIVAS REGAL X 375 ML,CHIVAS REGAL,0,0,$ 75.390,0
JUMBO,WHISKY CLAN MACGREGOR X1000ML,CLAN MACGREGOR,0,0,$ 53.090,0
JUMBO,WHISKY JOHNNIE WALKER GOLD LABEL RESERVE X 700ML,JOHNNIE WALKER,0,0,$ 205.990,0
JUMBO,WHISKY DEWARS ESCOCES 12 ANOS X750ML + 2 VASOS,DEWARS,0,0,$ 125.990,0
JUMBO,WHISKY PASSPORT ESCOCÉS BOTELLA X700ML,PASSPORT,0,0,$ 45.890,0
JUMBO,COCTEL DE WHISKY WHISLEYS BOTELLA X 750 ML,WHISLEYS,0,0,$ 31.990,0
JUMBO,WHISKY BUCHANAN'S RED SEAL BOT X 750CM3,BUCHANAN'S,0,0,$ 689.990,0
JUMBO,WHISKY GLENLIVET 18 AÑOS X700ML,GLEN,0,0,$ 592.900,0
JUMBO,WHISKY DEWARS ESCOCES 18 ANOS BOT.X750ML,DEWARS,0,0,$ 243.990,0
JUMBO,WHISKY WOODFORD RESERVE BOURBON KENTUCKY X750ML,WOODFORD,0,0,$ 191.990,0
JUMBO,WHISKY DEWARS ESCOCES 12 AÑOS BOTELLA X1LT,DEWARS,0,0,$ 165.990,0
JUMBO,WHISKY WILLIAM LAWSON´S X700ML,WILLIAM LAWSON'S,0,0,$ 49.990,0
JUMBO,WHISKY THE HIGHLAND SUPREME BOTELLA X 750ML,HIGHLAND SUPREME,0,0,$ 69.990,0
JUMBO,WHISKY THE BALVENIE CARIBBEANCASK 14 AÑOS X750ML,THE BALVENIE,0,0,$ 379.990,0
JUMBO,WHISKY THE BALVENIE DOUBLE WOOD 12 AÑOS X750ML,THE BALVENIE,0,0,$ 289.990,0
JUMBO,WHISKY IWAI BLENDED X750ML,IWAI,0,0,$ 289.990,0
JUMBO,WHISKY DALWHINNIE 15 ANOS BOT.X 750 ML,DALWHINNIE,0,0,$ 249.990,0
JUMBO,WHISKY CLAN MAGREGOR X700CM3,CLAN MACGREGOR,0,0,$ 39.500,0
JUMBO,WHISKY GLENMORANGIE MALTA ORIGINAL ESTUCHE X700ML,GLENMORANGIE,0,0,$ 167.990,0
JUMBO,WHISKY CHIVAS REGAL EXTRAX700ML+CHIVAS EXTRAX375ML,CHIVAS REGAL,0,0,$ 149.990,0
JUMBO,WHISKY JOHNNIE WALKER BLACK LABEL ED.ESP. X700ML,JOHNNIE WALKER,0,0,$ 124.990,0
JUMBO,PACK VODKA STOLICHNAYA X750ML + JUNIPER X2 X207ML,STOLICHNAYA,0,0,$ 79.890,0
JUMBO,WHISKY JOHNNIE WALKER SONS KING GEORGE V.BOTX750ML,JOHNNIE WALKER,0,0,$ 3.399.990,0
JUMBO,WHISKY BLACK & WHITE BOTELLA COPA AMERICA X700ML,BLACK AND WHITE,0,0,$ 42.990,0
JUMBO,WHISKY HAIG CLUB CLUBMAN BOT.X700ML,HAIG CLUBMAN,0,0,$ 103.990,0
JUMBO,WHISKY GLENFIDDICH 21 AÑOS X 750ML,GLENFIDDICH,0,0,$ 948.000,0
JUMBO,WHISKY ROYAL SALUTE ESTUCHE X 700ML,ROYAL SALUTE,0,0,$ 659.990,0
JUMBO,WHISKY CHIVAS REGAL ULTIS X700ML,CHIVAS REGAL,0,0,$ 604.990,0
JUMBO,WHISKY BLACK & WHITE X200ML,BLACK AND WHITE,0,0,$ 15.990,0
JUMBO,WHISKY JHONNIE WALKER RED LABEL X200ML,JOHNNIE WALKER,0,0,$ 20.990,0
JUMBO,WHISKY BALLANTINES 12 AÑOS BOTELLA X700ML,BALLANTINES,0,0,$ 114.290,0
JUMBO,WHISKY GLENMORANGIE 12 ANOS X70CL,GLENMORANGIE,0,0,$ 231.990,0
JUMBO,WHISKY GRANTS STAND FAST BOTELLA X700ML,GRANTS,0,0,$ 51.990,0
JUMBO,WHISKY ABERFELDY ESCOCES 12 ANOS BOTX750ML,ABERFELDY,0,0,$ 189.990,0
JUMBO,WHISKY ROYAL SALUTE BOT X 700CM3,ROYAL SALUTE,0,0,$ 827.900,0
JUMBO,WHISKY MORTLACH MALTA 20 AÑOS X 700ML,MORTLACH,0,0,$ 1.349.990,0
JUMBO,ESTUCHE WHISKY ROYAL SALUTE GARDEN 21 AÑOS X700ML,ROYAL SALUTE,0,0,$ 749.990,0
JUMBO,WHISKY PASSPORT ESCOCES X1000ML,PASSPORT,0,0,$ 60.900,0
JUMBO,WHISKY HIGHLAND PARK 12 ANOS BOT.X700ML,HIGHLAND,0,0,$ 254.990,0
JUMBO,WHISKY JOHNNIE WALKER GOLD RESERVE X 750 ML,JOHNNIE WALKER,0,0,$ 199.990,0
JUMBO,WHISKY HIGHLAND PARK MAGNUS BOT.X700ML,HIGHLAND,0,0,$ 214.990,0
JUMBO,WHISKY HAIG CLUBMAN X200ML,HAIG CLUBMAN,0,0,$ 25.990,0
JUMBO,WHISKY DEWARS ESCOCES 25 AÑOS X 750ML,DEWARS,0,0,$ 844.990,0
JUMBO,WHISKY DEWARS ESCOCES 12 ANOS BOTX375ML,DEWARS,0,0,$ 65.990,0
JUMBO,LICOR DE WHISKY 43 ORIGINAL BOTELLA X 750 ML,CUARENTAYTRES,0,0,$ 129.990,0
JUMBO,WHISKY THE BALVENIE DOUBLE WOOD 12 ANOS BOT.X750ML,THE BALVENIE,0,0,$ 289.000,0
JUMBO,WHISKY CLAN MAC GREGOR FCO X350CM3,CLAN MACGREGOR,0,0,$ 21.900,0
