shop,name,brand,price_jumbo_prime,price_regular,price_now,discount
JUMBO,CERVEZA STÖRTEBEKER SCHWARZBIER BOTELLA X 500ML,STORTEBEKER,$ 11.192,0,$ 13.990,0
JUMBO,CERVEZA BBC SEPTIMAZO IPA X4UND X1320ML,BBC,0,0,$ 22.990,0
JUMBO,CERVEZA 8.6 EXTREME LATA X 500 ML,8.6,$ 9.112,0,$ 11.390,0
JUMBO,CERVEZA BITBURGER DRIVE 0.0% BOTELLA X 330 ML,BITBURGER,$ 6.552,0,$ 8.190,0
JUMBO,CERVEZA HOLLANDIA SURT.X4UNDX1490ML + VASO,HOLLANDIA,$ 31.832,0,$ 39.790,0
JUMBO,CERVEZA BALTIKA 9 STRONG LATA X 450 ML,BALTIKA,$ 7.992,0,$ 9.990,0
JUMBO,CERVEZA BALTIKA 6 PORTER BOTELLA X 470 ML,BALTIKA,$ 9.112,0,$ 11.390,0
JUMBO,CERVEZA HOLLANDIA BOT. 330CC,HOLLANDIA,$ 3.672,0,$ 4.590,0
JUMBO,CERVEZA GULDEN DRAAK QUADRUPLE BOT.X330ML,GULDEN DRAAK,$ 17.592,0,$ 21.990,0
JUMBO,CERVEZA VEDETT EXTRA IPA X330ML,VEDETT,$ 10.712,0,$ 13.390,0
JUMBO,CERVEZA 3 CORDILLERAS SURTIDA 4 PACK BOT X330ML C-U,3 CORDILLERAS,0,0,$ 18.390,0
JUMBO,CERVEZA LIEFMANS KRIEK BRUT BOT.X330ML,LIEFMANS,$ 12.232,0,$ 15.290,0
JUMBO,CERVEZA STÖRTEBEKER BERNSTEIN-WEIZEN BOT X 500ML,STORTEBEKER,$ 11.192,0,$ 13.990,0
JUMBO,CERVEZA 8.6 INTENSE INDIA PALE LAGER LATA X 500ML,8.6,$ 9.352,0,$ 11.690,0
JUMBO,CERVEZA 8.6 LAT.SURT.X3UNDX500MLC-U + VASO,8.6,$ 32.792,0,$ 40.990,0
JUMBO,CERVEZA 3 CORDILLERAS MONA 4 PACK BOT X330ML C-U,3 CORDILLERAS,0,0,$ 18.390,0
JUMBO,CERVEZA LIEFMANS GOUDENBAND BOT.X330ML,LIEFMANS,$ 11.992,0,$ 14.990,0
JUMBO,"CERVEZA AGUILA 0,0% LATA X6UNDS X330ML",AGUILA,0,0,$ 11.590,0
JUMBO,CERVEZA CORONITA X210ML **,CORONITA,$ 2.152,0,$ 2.690,0
JUMBO,CERVEZA BALTIKA 7 EXPORT LAGER BOT.X900ML,BALTIKA,$ 14.872,0,$ 18.590,0
JUMBO,CERVEZA BUSCH LIGHT LATA X 6 UND X 330 ML C-U,BUSCH,$ 9.912,0,$ 12.390,0
JUMBO,CERVEZA PILSEN LATA X6 UNDS X330ML,PILSEN,0,0,$ 14.590,0
JUMBO,CERVEZA LANDVIK LAGER LATA X24UND. X330ML C-U,LANDVIK,$ 38.392,0,$ 47.990,0
JUMBO,CERVEZA ANDINA LIGHT LATA X6 UNIDADES X330ML C-U,ANDINA,0,0,$ 14.390,0
JUMBO,CERVEZA FULLER'S LONDON PORTER BOTELLA X 500 ML,FULLERS,$ 13.592,0,$ 16.990,0
JUMBO,CERVEZA ANDINA LATA X6 UNIDADES X269ML C-U,ANDINA,0,0,$ 10.990,0
JUMBO,CERVEZA PERONI BOTELLA X 330 ML,PERONI,$ 3.272,0,$ 4.090,0
JUMBO,CERVEZA GROLSCH PREMIUM LAGER BOTELLA X 450ML,GROLSCH,$ 4.712,0,$ 5.890,0
JUMBO,CERVEZA PAULANER OKTOBERFEST LATA X500ML,PAULANER,$ 12.472,0,$ 15.590,0
JUMBO,CERVEZA 8 BRUNE BRUIN MAREDSOUS BOTELLA X 330 ML,MAREDSOUS,$ 11.192,0,$ 13.990,0
JUMBO,CERVEZA MICHELOB ULTRA SUPERIOR LIGHT EN BOTELLA X355ML,MICHELOB ULTRA,$ 2.632,0,$ 3.290,0
JUMBO,CERVEZA CLUB COLOMBIADORADALAT.X6UNDX330MLC-U+COPA,CLUB COLOMBIA,0,0,$ 26.990,0
JUMBO,CERVEZA STÖRTEBEKER PILSENER-BIER BOTELLA X 500ML,STORTEBEKER,$ 11.192,0,$ 13.990,0
JUMBO,CERVEZA ANDINA LATA X6UND X330ML C-U BIG PROMO,ANDINA,0,0,$ 14.990,0
JUMBO,CERVEZA BUDWEISER X269ML UND.,BUDWEISER,$ 1.912,0,$ 2.390,0
JUMBO,CERVEZA BLANCHE DE CHARLEROI BOT.X330ML,BLANCHE,$ 13.192,0,$ 16.490,0
JUMBO,CERVEZA CORONA BOT. X6UNDX355ML C-U + KIT SIEMBRA,CORONA,$ 31.192,0,$ 38.990,0
JUMBO,CERVEZA CLUB COLOMBIA NEGRALAT.X6UNDX330MLC-U+COPA,CLUB COLOMBIA,0,0,$ 26.990,0
JUMBO,CERVEZA STELLA ARTOIS LATA X250ML,STELLA ARTOIS,$ 2.552,0,$ 3.190,0
JUMBO,REFAJO COLA & POLA X330ML,COLA&POLA,0,0,$ 1.790,0
JUMBO,CERVEZA TREMENS DELIRIUM BOTELLA X 330 ML,DELIRIUM,$ 13.272,0,$ 16.590,0
JUMBO,CERVEZA MOONSHINE BOGOTANA PEPPER STRONG BOTELLA X 330 ML,MOONSHINE,0,0,$ 8.190,0
JUMBO,CERVEZA ANDINA LATA X6UND X355ML C-U,ANDINA,0,0,$ 14.390,0
JUMBO,CERVEZA CHELARTE ZENAIDA OATMEAL STOUT X330ML,CHELARTE,0,0,$ 6.390,0
JUMBO,CERVEZA CHELARTE PAMELA SUMMER ALE X 330 ML,CHELARTE,0,0,$ 6.390,0
JUMBO,CERVEZA AGUILA LIGHT LATA X6UND X269ML C-U,AGUILA,0,0,$ 11.590,0
JUMBO,CERVEZA POKER PURA MALTA LATA X3UNDS X330ML C-U + JARRO,POKER,0,0,$ 15.290,0
JUMBO,CERVEZA CHELARTE NAARI INDIAN PALE ALE X330ML,CHELARTE,0,0,$ 9.990,0
JUMBO,CERVEZA CORONA LATA X239ML,CORONA,$ 2.392,0,$ 2.990,0
JUMBO,CERVEZA AGUILA LATA X330ML UNIDAD,AGUILA,0,0,$ 2.090,0
